,Year_Month,Temperature_Day,temperatures_Night,Pressure,Wind Speed,PRECIPITATION_periode,PRECIPITATION,Elevation Dimension,Ceiling Height Dimension,Distance Dimension,Wind Direction,Temperature_Day_max,Temperature_Day_min,temperatures_Night_max,temperatures_Night_min,Pressure_max,Pressure_min,Wind Speed_max,Wind Speed_min,Year,Month
460,1999-08-01,26.6,22.0,1013.4,4.6,0.0,0.0,45.0,22000.0,15000.0,NE,35.6,23.0,26.8,16.9,1017.6,1008.8,7.7,1.0,1999,August
461,1999-09-01,24.75,20.5,1014.9,4.1,289.0,0.04,45.0,22000.0,10000.0,NNE,29.0,21.3,23.9,15.8,1022.7,1010.7,9.8,0.0,1999,September
462,1999-10-01,22.0,19.0,1016.7,3.6,3128.0,0.92,45.0,22000.0,10000.0,E,28.2,16.7,22.0,13.4,1023.9,1005.6,10.8,0.0,1999,October
463,1999-11-01,18.5,13.0,1019.2,3.1,2098.0,0.33,45.0,22000.0,10000.0,ENE,33.6,14.4,23.8,6.4,1027.2,1009.1,8.2,0.0,1999,November
464,1999-12-01,16.7,10.6,1023.95,3.6,1925.0,0.34,45.0,22000.0,10000.0,ENE,25.5,12.2,19.7,3.7,1030.5,1013.9,8.7,0.0,1999,December
465,2000-01-01,16.0,9.1,1021.6,2.6,1335.0,0.48,45.0,22000.0,10000.0,ENE,25.0,10.9,15.3,2.4,1029.1,1011.4,6.7,0.0,2000,January
466,2000-02-01,19.0,12.5,1025.2,3.6,0.0,0.0,45.0,22000.0,10000.0,NE,25.6,12.7,18.3,6.1,1033.9,1017.0,7.7,0.0,2000,February
467,2000-03-01,20.6,13.85,1018.5,3.6,0.0,0.0,45.0,22000.0,10000.0,ENE,33.6,16.1,26.5,8.2,1026.0,1010.3,9.3,0.0,2000,March
468,2000-04-01,18.8,14.7,1015.6,4.1,1106.0,0.41,45.0,22000.0,15000.0,W,23.7,11.7,19.0,7.0,1024.9,1000.6,11.8,0.0,2000,April
469,2000-05-01,21.0,17.4,1014.8,4.1,342.0,0.07,45.0,22000.0,20000.0,W,32.5,18.7,21.9,11.9,1023.5,1007.3,8.7,0.0,2000,May
470,2000-06-01,24.4,19.35,1016.0,4.85,0.0,0.0,45.0,22000.0,15000.0,NNE,36.0,19.4,24.9,15.0,1024.3,1012.3,10.8,0.0,2000,June
471,2000-07-01,25.6,20.7,1013.9,4.6,41.0,0.0,45.0,22000.0,15000.0,NNE,42.7,22.2,36.9,16.2,1019.0,1007.5,9.8,1.5,2000,July
472,2000-08-01,26.3,22.0,1015.3,4.6,0.0,0.0,45.0,22000.0,15000.0,NE,36.2,21.5,33.9,17.8,1019.7,1009.6,8.7,0.0,2000,August
473,2000-09-01,23.7,20.5,1015.2,3.1,206.0,0.02,45.0,22000.0,10000.0,NE,37.8,20.7,26.4,14.2,1020.8,1009.0,8.7,0.0,2000,September
474,2000-10-01,21.5,17.0,1017.8,3.6,497.0,0.22,45.0,22000.0,10000.0,NE,30.0,17.5,21.6,10.8,1023.3,1000.7,8.7,0.0,2000,October
475,2000-11-01,19.0,14.15,1019.1,3.1,216.0,0.03,45.0,22000.0,10000.0,NE,27.4,15.5,19.3,6.8,1025.5,1011.4,7.7,0.0,2000,November
476,2000-12-01,18.1,13.1,1020.4,3.1,1219.0,0.94,45.0,22000.0,10000.0,ENE,24.0,12.3,20.6,5.3,1030.5,998.3,13.9,0.0,2000,December
477,2001-01-01,17.0,12.4,1023.05,3.1,674.0,0.45,45.0,22000.0,10000.0,NE,20.5,14.5,16.4,6.9,1028.7,1013.9,8.7,0.0,2001,January
478,2001-02-01,17.3,11.0,1021.7,3.1,228.0,0.05,45.0,22000.0,10000.0,ENE,24.5,13.7,17.3,5.7,1029.5,1010.7,10.0,0.0,2001,February
479,2001-03-01,19.5,14.5,1015.9,4.1,480.0,0.39,45.0,22000.0,10000.0,NNE,27.5,16.3,19.4,9.6,1026.0,1007.0,21.0,0.0,2001,March
480,2001-04-01,21.1,14.9,1016.7,5.1,24.0,0.0,45.0,22000.0,15000.0,N,30.5,16.8,19.7,8.2,1025.1,1008.3,9.8,0.0,2001,April
481,2001-05-01,20.0,16.25,1016.2,4.1,54.0,0.01,45.0,22000.0,20000.0,N,40.2,17.2,31.3,8.3,1019.7,1008.9,7.2,0.0,2001,May
482,2001-06-01,24.6,19.5,1015.4,4.1,0.0,0.0,45.0,22000.0,20000.0,N,33.0,20.7,26.2,16.0,1020.8,1009.5,9.8,0.0,2001,June
483,2001-07-01,25.0,20.3,1015.9,5.1,0.0,0.0,45.0,22000.0,15000.0,NNE,30.9,21.7,24.0,15.8,1021.9,1008.9,9.8,0.0,2001,July
484,2001-08-01,26.7,21.6,1015.75,5.1,0.0,0.0,45.0,22000.0,15000.0,NNE,36.8,21.0,27.2,17.2,1020.1,1012.5,8.7,0.0,2001,August
485,2001-09-01,23.9,19.8,1015.3,4.1,165.0,0.06,45.0,22000.0,20000.0,W,28.7,21.5,24.1,16.5,1019.6,1009.6,8.7,0.0,2001,September
486,2001-10-01,23.6,18.15,1017.3,4.1,171.0,0.03,45.0,22000.0,20000.0,ENE,33.0,19.3,25.7,12.2,1023.7,1012.1,9.8,0.0,2001,October
487,2001-11-01,20.1,13.8,1016.9,4.1,513.0,0.27,45.0,22000.0,15000.0,ENE,29.7,13.6,23.2,6.7,1024.8,1011.5,8.7,1.0,2001,November
488,2001-12-01,19.05,13.85,1015.9,3.1,679.0,1.95,45.0,9000.0,20000.0,SW,25.0,16.5,19.3,9.6,1027.1,1007.8,11.3,0.0,2001,December
489,2002-01-01,18.5,9.5,1024.4,3.1,141.0,0.0,45.0,22000.0,20000.0,ENE,26.3,15.2,17.2,7.2,1029.6,1013.2,8.7,0.0,2002,January
490,2002-02-01,19.0,10.5,1022.6,4.1,295.0,0.24,45.0,22000.0,20000.0,ENE,26.6,15.4,17.2,7.5,1029.5,1009.2,21.6,1.0,2002,February
491,2002-03-01,19.0,12.0,1015.9,5.1,486.0,0.7,45.0,22000.0,20000.0,W,34.5,13.0,28.0,7.8,1024.8,1003.0,9.8,1.0,2002,March
492,2002-04-01,18.6,14.35,1016.0,5.7,519.0,0.57,45.0,22000.0,20000.0,W,32.0,15.1,18.7,9.1,1021.6,1000.1,48.3,1.0,2002,April
493,2002-05-01,21.6,15.15,1015.7,5.7,435.0,0.19,45.0,22000.0,20000.0,NNE,28.2,16.1,17.8,9.7,1023.5,1008.0,11.8,1.0,2002,May
494,2002-06-01,22.05,17.4,1017.6,5.1,99.0,0.01,45.0,22000.0,20000.0,NNE,36.6,18.7,19.7,12.2,1022.2,1013.4,11.0,1.0,2002,June
495,2002-07-01,23.8,19.5,1015.7,5.1,48.0,0.04,45.0,22000.0,20000.0,N,32.8,21.4,23.0,15.8,1020.1,1007.8,8.7,1.5,2002,July
496,2002-08-01,24.5,20.0,1015.8,5.1,72.0,0.0,45.0,22000.0,20000.0,NNE,30.0,20.8,21.8,16.0,1020.2,1009.1,8.2,1.0,2002,August
497,2002-09-01,24.2,18.35,1016.3,4.1,846.0,0.0,45.0,22000.0,20000.0,NW,34.5,21.4,21.8,16.7,1021.2,1009.9,8.7,0.0,2002,September
498,2002-10-01,24.0,18.2,1017.0,4.1,1200.0,7.44,45.0,22000.0,20000.0,E,37.1,21.0,23.5,13.0,1023.1,1005.3,9.8,0.0,2002,October
499,2002-11-01,19.0,14.4,1019.2,5.7,1585.0,16.99,45.0,22000.0,15000.0,E,30.3,14.7,18.8,9.9,1031.7,1000.6,13.9,0.0,2002,November
500,2002-12-01,18.3,12.8,1019.1,3.85,1260.0,1.32,45.0,22000.0,20000.0,E,26.4,14.3,23.2,4.8,1030.5,1011.8,11.8,0.0,2002,December
501,2003-01-01,16.5,8.2,1023.25,3.6,1395.0,7.58,45.0,22000.0,15000.0,ENE,20.3,11.4,15.4,2.1,1029.9,1016.3,10.8,1.0,2003,January
502,2003-02-01,16.8,7.8,1019.6,4.6,1317.0,15.61,45.0,22000.0,20000.0,ENE,24.0,13.0,14.7,3.3,1026.9,1009.1,10.8,1.0,2003,February
503,2003-03-01,19.2,12.2,1016.7,4.6,1188.0,0.67,45.0,22000.0,15000.0,ENE,28.0,13.3,17.0,8.3,1026.7,1007.2,10.8,1.0,2003,March
504,2003-04-01,19.45,13.05,1016.1,4.1,1210.0,0.19,45.0,22000.0,20000.0,W,24.2,16.6,17.2,8.4,1022.0,1007.8,10.8,1.0,2003,April
505,2003-05-01,23.2,16.85,1016.7,5.7,882.0,0.0,45.0,22000.0,20000.0,NNE,34.7,18.0,20.5,10.2,1023.3,1007.8,9.8,0.0,2003,May
506,2003-06-01,24.0,19.7,1015.6,5.1,828.0,0.0,45.0,22000.0,20000.0,NNE,36.3,20.5,25.5,16.2,1021.0,1005.6,9.8,1.5,2003,June
507,2003-07-01,26.8,20.4,1016.7,5.7,786.0,0.0,45.0,22000.0,20000.0,NNE,34.7,21.3,22.0,18.6,1020.7,1012.5,8.7,1.5,2003,July
508,2003-08-01,26.3,21.9,1016.0,6.2,780.0,0.0,45.0,22000.0,20000.0,NNE,34.2,21.7,26.1,16.1,1019.9,1011.5,10.8,0.0,2003,August
509,2003-09-01,25.8,19.2,1017.5,4.1,750.0,0.0,45.0,22000.0,20000.0,NNE,33.8,20.0,22.2,16.8,1021.7,1011.9,11.8,1.5,2003,September
510,2003-10-01,22.3,17.55,1015.0,4.1,1164.0,1.55,45.0,22000.0,15000.0,WSW,30.2,17.7,21.0,14.6,1019.9,1008.1,10.8,1.5,2003,October
511,2003-11-01,19.25,12.6,1018.3,3.6,984.0,16.39,45.0,22000.0,15000.0,E,27.7,15.2,15.1,8.7,1026.2,1003.4,8.7,0.0,2003,November
512,2003-12-01,17.5,11.2,1022.6,3.6,1304.0,24.34,45.0,22000.0,15000.0,ENE,23.7,13.6,16.6,7.2,1029.0,1009.1,12.9,0.0,2003,December
513,2004-01-01,17.0,8.8,1021.7,4.1,890.0,0.04,45.0,22000.0,15000.0,ENE,21.4,12.3,13.1,2.7,1030.1,1016.0,11.8,0.0,2004,January
514,2004-02-01,18.2,9.8,1022.15,3.6,1162.0,16.03,45.0,22000.0,15000.0,ENE,23.8,14.6,15.6,5.1,1029.8,1003.2,17.0,0.0,2004,February
515,2004-03-01,18.8,11.6,1022.4,5.7,1340.0,0.74,45.0,22000.0,15000.0,ENE,26.7,11.5,16.5,4.9,1031.1,1003.7,15.4,0.0,2004,March
516,2004-04-01,19.0,12.8,1015.6,4.6,1055.0,7.42,45.0,22000.0,20000.0,ENE,29.7,17.0,18.2,6.6,1022.7,1007.0,10.8,0.0,2004,April
517,2004-05-01,20.25,15.4,1017.65,5.7,1350.0,0.79,45.0,22000.0,15000.0,NW,27.4,15.0,27.0,10.3,1023.3,1003.6,10.8,0.0,2004,May
518,2004-06-01,23.6,18.8,1016.75,4.6,818.0,7.81,45.0,22000.0,20000.0,WNW,29.0,20.0,22.2,16.3,1021.7,1012.3,10.8,1.0,2004,June
519,2004-07-01,27.0,20.75,1015.4,6.2,882.0,0.0,45.0,22000.0,20000.0,NNE,43.0,21.7,30.2,16.4,1020.5,1010.9,12.9,0.0,2004,July
520,2004-08-01,27.1,21.1,1015.7,5.1,940.0,6.85,45.0,22000.0,20000.0,NNE,38.2,22.4,27.9,17.9,1021.4,1010.8,10.8,0.0,2004,August
521,2004-09-01,26.0,20.2,1017.4,5.1,846.0,0.0,45.0,22000.0,20000.0,ENE,34.5,21.5,24.7,16.9,1020.8,1014.4,11.0,1.0,2004,September
522,2004-10-01,23.3,18.45,1016.95,4.1,1389.0,21.9,45.0,9000.0,15000.0,SW,33.5,10.3,25.4,12.6,1021.4,1007.4,10.8,0.0,2004,October
523,2004-11-01,19.7,12.6,1018.6,2.6,1203.0,0.21,45.0,22000.0,15000.0,ENE,26.2,12.6,19.9,6.8,1026.3,1003.3,12.9,0.0,2004,November
524,2004-12-01,16.3,9.8,1019.65,2.6,1791.0,8.14,45.0,22000.0,15000.0,ENE,20.0,10.5,17.0,3.5,1033.7,1008.4,8.2,0.0,2004,December
525,2005-01-01,15.6,5.8,1024.3,2.6,900.0,0.03,45.0,22000.0,15000.0,NE,20.3,9.4,10.3,-0.4,1034.8,1012.8,7.2,0.0,2005,January
526,2005-02-01,15.5,7.6,1017.1,2.6,1552.0,8.61,45.0,22000.0,15000.0,ENE,20.8,11.1,15.8,0.7,1031.2,996.7,11.8,0.0,2005,February
527,2005-03-01,19.75,12.6,1017.55,3.6,948.0,6.93,45.0,22000.0,15000.0,W,32.3,13.2,19.1,5.8,1023.6,1005.2,8.2,0.0,2005,March
528,2005-04-01,20.2,12.4,1017.0,4.6,958.0,0.0,45.0,22000.0,20000.0,NNE,28.4,17.2,17.0,8.4,1021.9,1011.1,13.0,0.0,2005,April
529,2005-05-01,22.5,15.35,1016.9,4.1,906.0,0.0,45.0,22000.0,20000.0,NNE,32.3,18.0,18.9,11.9,1021.1,1010.5,9.8,0.0,2005,May
530,2005-06-01,24.8,18.55,1015.9,3.85,1000.0,6.9,45.0,22000.0,20000.0,W,32.7,19.0,21.8,16.5,1020.6,1010.6,7.7,0.0,2005,June
531,2005-07-01,24.9,20.5,1016.6,4.6,675.0,23.18,45.0,22000.0,20000.0,NNE,40.3,21.7,25.2,16.3,1020.4,1013.1,8.7,1.0,2005,July
532,2005-08-01,25.7,21.05,1015.5,4.1,361.0,991.6,45.0,22000.0,20000.0,WNW,34.5,21.7,23.5,14.9,1020.7,1010.7,6.7,0.0,2005,August
533,2005-09-01,25.05,19.6,1017.7,4.1,277.0,,45.0,22000.0,20000.0,ENE,39.1,20.8,26.2,14.3,1021.9,1013.3,8.2,0.0,2005,September
534,2005-10-01,22.8,17.9,1017.3,3.6,746.0,200.83,45.0,22000.0,20000.0,ENE,30.0,19.3,22.0,12.2,1021.5,1011.2,7.2,0.0,2005,October
535,2005-11-01,19.4,12.8,1017.1,3.6,1080.0,63.81,45.0,22000.0,15000.0,ENE,25.0,13.8,17.0,8.9,1030.2,1000.5,8.2,0.0,2005,November
536,2005-12-01,17.5,9.75,1018.9,3.1,1329.0,124.74,45.0,22000.0,15000.0,E,21.7,12.6,18.7,4.1,1029.0,1011.2,19.0,0.0,2005,December
537,2006-01-01,15.4,8.7,1019.0,3.1,1599.0,41.81,45.0,9000.0,15000.0,E,22.4,12.5,14.4,4.1,1027.9,1004.0,38.0,0.0,2006,January
538,2006-02-01,16.6,8.8,1019.35,3.6,870.0,1.36,45.0,15500.0,15000.0,E,24.7,14.1,13.2,5.0,1025.4,1007.1,7.7,0.0,2006,February
539,2006-03-01,18.55,6.2,1019.8,3.6,658.0,2.0,45.0,22000.0,20000.0,ENE,30.0,15.4,6.2,6.2,1031.0,1006.5,10.8,0.0,2006,March
540,2006-04-01,21.15,,1015.5,4.6,374.0,,45.0,15500.0,20000.0,ENE,31.2,17.4,,,1021.7,1006.2,7.7,0.0,2006,April
541,2006-05-01,22.8,17.2,1015.9,4.6,243.0,991.0,45.0,22000.0,20000.0,ENE,29.3,19.4,17.2,17.2,1022.7,1009.5,8.7,0.0,2006,May
542,2006-06-01,23.6,,1016.1,3.85,235.0,991.9,45.0,22000.0,20000.0,NW,29.7,22.4,,,1021.7,1013.1,7.7,0.0,2006,June
543,2006-07-01,,,1017.85,4.6,73.0,991.0,45.0,22000.0,20000.0,ENE,,,,,1021.6,1013.3,7.7,0.0,2006,July
544,2006-08-01,28.3,,1015.0,3.6,19.0,,45.0,22000.0,20000.0,ENE,29.1,27.5,,,1018.3,1013.4,6.2,0.0,2006,August
545,2006-11-01,,,1024.7,0.0,0.0,,45.0,22000.0,15000.0,,,,,,1024.7,1024.7,0.0,0.0,2006,November
546,2007-01-01,14.7,,1018.25,1.5,292.0,,45.0,480.0,20000.0,E,19.3,11.8,,,1023.3,1013.5,4.6,1.0,2007,January
547,2007-02-01,18.4,,1023.05,3.6,681.0,,45.0,22000.0,20000.0,E,24.3,14.3,,,1029.2,1015.0,7.7,0.0,2007,February
548,2007-03-01,18.6,9.4,1019.55,4.1,571.0,1.01,45.0,22000.0,20000.0,NE,27.3,16.0,15.9,6.4,1029.6,1011.9,10.8,0.0,2007,March
549,2007-04-01,19.3,12.8,1015.45,3.6,972.0,4.85,45.0,22000.0,20000.0,NE,27.3,14.2,17.2,7.6,1021.3,1008.5,8.7,0.0,2007,April
550,2007-05-01,21.3,14.5,1017.5,4.1,798.0,2.51,45.0,22000.0,20000.0,NNE,32.5,15.2,18.6,10.2,1024.2,1010.6,9.8,0.0,2007,May
551,2007-06-01,23.3,17.8,1016.8,4.6,561.0,,45.0,22000.0,20000.0,W,32.5,20.0,20.5,14.2,1021.9,1007.3,9.8,0.0,2007,June
552,2007-07-01,27.45,20.35,1015.45,5.7,482.0,991.9,45.0,22000.0,20000.0,NNE,41.8,21.8,26.3,15.6,1019.9,1009.9,8.7,1.0,2007,July
553,2007-08-01,25.1,20.8,1014.5,4.1,427.0,,45.0,22000.0,20000.0,NNE,32.3,20.2,22.3,17.9,1018.3,1009.4,7.7,0.0,2007,August
554,2007-09-01,23.75,17.9,1017.3,3.1,594.0,7.08,45.0,22000.0,20000.0,W,29.9,19.8,21.5,15.6,1021.9,1012.1,6.7,0.0,2007,September
555,2007-10-01,22.55,17.1,1016.7,2.85,996.0,333.05,45.0,22000.0,20000.0,W,31.0,19.5,21.0,11.5,1021.6,1012.1,7.2,0.0,2007,October
556,2007-11-01,19.65,11.7,1017.6,2.1,1100.0,80.41,45.0,22000.0,15000.0,ENE,26.0,13.1,18.7,8.8,1022.8,1010.1,8.7,0.0,2007,November
557,2007-12-01,17.35,10.3,1023.65,3.35,545.0,185.34,45.0,22000.0,15000.0,ENE,23.2,14.3,22.3,5.6,1030.8,1010.6,9.8,0.0,2007,December
558,2008-01-01,17.3,9.2,1025.5,2.35,690.0,4.69,45.0,22000.0,15000.0,ENE,19.4,13.8,15.6,6.2,1029.9,1015.6,10.8,0.0,2008,January
559,2008-02-01,19.0,11.3,1020.0,2.1,638.0,4.25,45.0,22000.0,15000.0,ENE,28.2,15.5,19.9,6.3,1026.7,1012.8,7.7,0.0,2008,February
560,2008-03-01,18.8,11.6,1018.2,4.6,627.0,4.92,45.0,22000.0,20000.0,NNE,28.2,13.7,17.3,5.8,1025.5,1011.3,8.7,0.0,2008,March
561,2008-04-01,21.4,14.95,1015.25,4.1,576.0,4.68,45.0,22000.0,20000.0,SSW,33.2,16.6,19.3,8.4,1022.3,1007.8,11.8,0.0,2008,April
562,2008-05-01,20.7,13.7,1016.0,4.1,548.0,110.89,45.0,22000.0,20000.0,ENE,27.2,19.2,18.4,10.9,1019.5,1010.3,6.7,0.0,2008,May
563,2008-06-01,23.9,18.3,1015.7,4.6,379.0,,45.0,22000.0,20000.0,NNE,43.5,20.7,25.7,14.8,1019.6,1010.7,8.7,0.0,2008,June
564,2008-07-01,26.4,20.1,1016.3,4.6,467.0,,45.0,22000.0,20000.0,NNE,32.3,20.5,22.0,16.6,1018.9,1007.2,8.7,0.0,2008,July
565,2008-08-01,26.4,20.2,1015.1,4.6,403.0,,45.0,22000.0,20000.0,NNE,34.0,22.7,22.0,17.6,1019.7,1010.6,8.7,0.0,2008,August
566,2008-09-01,23.65,20.05,1015.5,3.6,953.0,1.52,45.0,22000.0,20000.0,WSW,29.4,20.4,22.4,15.4,1018.4,1011.4,11.8,0.0,2008,September
567,2008-10-01,21.5,15.65,1018.2,3.6,1340.0,4.38,45.0,22000.0,20000.0,NNE,26.5,13.2,18.7,9.3,1023.8,1005.3,12.9,0.0,2008,October
568,2008-11-01,17.7,11.2,1019.1,3.6,1610.0,9.9,45.0,22000.0,15000.0,E,23.8,9.8,14.2,4.3,1026.0,1004.6,9.8,0.0,2008,November
569,2008-12-01,15.8,8.0,1022.3,2.1,1177.0,3.85,45.0,22000.0,15000.0,E,20.9,12.3,16.3,5.1,1027.9,1007.6,8.7,0.0,2008,December
570,2009-01-01,15.0,7.6,1021.5,2.1,1896.0,4.38,45.0,22000.0,15000.0,E,20.5,9.7,14.4,4.0,1029.3,1013.2,7.7,0.0,2009,January
571,2009-02-01,16.8,10.6,1016.6,3.6,1499.0,12.64,45.0,22000.0,15000.0,E,26.7,12.3,14.9,7.5,1026.0,997.3,9.8,0.0,2009,February
572,2009-03-01,19.0,13.4,1015.7,3.1,1431.0,43.62,45.0,22000.0,15000.0,E,26.6,15.3,16.8,9.4,1024.2,1007.1,6.7,0.0,2009,March
573,2009-04-01,19.5,10.85,1018.3,5.1,248.0,,45.0,22000.0,20000.0,E,26.3,16.5,15.8,7.6,1022.3,1014.2,8.7,1.5,2009,April
574,2009-05-01,21.3,16.3,1016.15,5.1,552.0,199.7,45.0,22000.0,20000.0,NE,33.6,19.2,18.6,11.6,1020.9,1010.4,8.7,1.0,2009,May
575,2009-06-01,25.3,19.2,1017.0,4.1,640.0,255.75,45.0,22000.0,20000.0,NW,38.2,21.2,27.6,13.9,1019.8,1012.9,7.7,0.0,2009,June
576,2009-07-01,28.6,21.3,1016.5,6.2,524.0,,45.0,22000.0,20000.0,NE,41.8,21.6,28.5,17.4,1023.0,1011.1,9.8,1.0,2009,July
577,2009-08-01,25.5,21.6,1015.4,4.6,522.0,,45.0,22000.0,20000.0,NE,34.3,22.5,23.3,17.9,1018.3,1010.5,9.8,0.0,2009,August
578,2009-09-01,23.8,19.4,1016.6,3.6,922.0,2.97,45.0,22000.0,20000.0,W,31.7,19.3,21.8,14.8,1024.2,1011.5,8.2,0.0,2009,September
579,2009-10-01,24.35,17.7,1017.55,3.6,667.0,1.35,45.0,22000.0,20000.0,E,30.7,20.2,19.3,15.7,1023.5,1010.1,8.2,0.0,2009,October
580,2009-11-01,21.75,12.8,1020.9,3.6,439.0,1.82,45.0,22000.0,15000.0,E,28.0,16.6,19.7,9.3,1030.4,1012.7,8.2,0.0,2009,November
581,2009-12-01,19.4,12.55,1017.6,2.6,1175.0,4.18,45.0,22000.0,15000.0,W,24.0,15.7,19.5,4.4,1024.9,1000.7,11.8,0.0,2009,December
582,2010-01-01,17.75,11.0,1020.2,2.1,1466.0,2.44,45.0,22000.0,15000.0,E,27.3,12.8,18.9,5.8,1026.2,1006.1,9.8,0.0,2010,January
583,2010-02-01,18.5,14.0,1014.1,2.6,1992.0,8.55,45.0,480.0,15000.0,W,25.4,14.4,18.3,8.7,1025.3,990.8,13.9,0.0,2010,February
584,2010-03-01,19.0,12.3,1018.9,2.1,988.0,23.93,45.0,9000.0,15000.0,E,27.5,14.3,18.9,7.9,1025.5,1008.6,6.2,0.0,2010,March
585,2010-04-01,20.7,16.1,1015.0,3.6,671.0,101.71,45.0,22000.0,20000.0,W,30.4,18.0,19.6,9.5,1021.5,1003.2,11.8,0.0,2010,April
586,2010-05-01,21.55,15.5,1016.0,4.6,735.0,1.8,45.0,22000.0,20000.0,W,30.4,17.7,19.6,8.1,1024.0,1010.5,8.7,0.0,2010,May
587,2010-06-01,23.3,19.25,1016.9,5.1,159.0,0.3,45.0,22000.0,20000.0,NW,31.0,20.0,21.5,14.6,1020.9,1012.5,8.7,0.0,2010,June
588,2010-07-01,26.7,20.8,1015.3,5.1,357.0,331.47,45.0,22000.0,20000.0,NE,36.3,21.8,22.5,18.9,1019.2,1012.6,8.7,0.0,2010,July
589,2010-08-01,27.85,21.95,1014.2,5.1,149.0,991.0,45.0,22000.0,20000.0,E,44.5,22.2,29.5,18.5,1021.5,1009.3,7.2,0.0,2010,August
590,2010-09-01,26.0,20.9,1015.2,4.6,329.0,0.0,45.0,22000.0,20000.0,E,36.1,21.8,25.9,14.6,1020.7,1010.2,7.2,0.0,2010,September
591,2010-10-01,21.7,16.15,1016.3,3.6,1088.0,264.67,45.0,22000.0,15000.0,E,28.3,19.0,20.4,12.7,1023.3,1007.8,7.2,0.0,2010,October
592,2010-11-01,18.9,11.6,1018.3,3.6,1280.0,8.76,45.0,22000.0,15000.0,E,26.0,16.0,19.3,6.3,1024.5,1000.6,12.9,0.0,2010,November
593,2010-12-01,20.0,13.0,1013.1,3.6,635.0,5.78,45.0,22000.0,15000.0,WSW,24.7,15.8,19.4,8.5,1021.9,1000.1,9.8,1.5,2010,December
594,2011-01-01,17.65,9.1,1020.1,3.6,1039.0,50.9,45.0,22000.0,15000.0,E,23.1,13.8,15.2,5.8,1028.3,999.7,12.9,0.0,2011,January
595,2011-02-01,17.3,10.25,1022.45,4.1,397.0,5.38,45.0,22000.0,20000.0,E,21.3,13.6,16.1,5.0,1030.4,1015.0,8.2,0.0,2011,February
596,2011-03-01,18.5,10.55,1016.95,4.1,1200.0,4.85,45.0,22000.0,20000.0,E,31.5,10.8,15.6,3.6,1025.0,1000.7,8.7,1.0,2011,March
597,2011-04-01,20.5,15.7,1012.6,4.6,737.0,4.82,45.0,22000.0,20000.0,W,29.0,16.5,19.6,12.6,1025.3,1003.5,8.2,0.0,2011,April
598,2011-05-01,24.3,18.1,1015.1,3.6,826.0,237.75,45.0,22000.0,20000.0,E,33.2,18.0,27.5,12.9,1020.4,1006.7,8.7,0.0,2011,May
599,2011-06-01,27.15,19.9,1015.65,4.6,211.0,991.9,45.0,22000.0,20000.0,E,37.5,22.1,23.8,13.0,1020.8,1008.0,9.8,0.0,2011,June
600,2011-07-01,26.4,20.2,1015.0,4.6,291.0,,45.0,22000.0,20000.0,NE,42.7,21.8,26.5,16.7,1018.3,1009.6,7.7,0.0,2011,July
601,2011-08-01,25.0,20.6,1015.8,4.6,248.0,991.9,45.0,22000.0,20000.0,E,33.0,21.3,22.3,18.5,1020.1,1010.8,8.2,0.0,2011,August
602,2011-09-01,23.8,18.95,1016.8,3.6,444.0,255.4,45.0,22000.0,20000.0,NW,37.0,20.3,20.8,16.2,1021.0,1011.3,9.8,0.0,2011,September
603,2011-10-01,23.0,17.4,1017.7,2.85,713.0,168.52,45.0,22000.0,15000.0,E,31.4,18.9,21.1,12.2,1023.8,1008.8,11.8,0.0,2011,October
604,2011-11-01,19.1,12.6,1017.9,3.1,1523.0,78.1,45.0,22000.0,15000.0,E,28.6,13.3,18.7,9.1,1025.0,1008.7,8.2,0.0,2011,November
605,2011-12-01,17.6,8.95,1027.1,3.1,197.0,661.27,45.0,22000.0,20000.0,E,21.0,14.5,15.1,4.1,1033.9,1021.3,6.7,0.0,2011,December
606,2012-01-01,16.3,6.9,1023.8,2.6,1078.0,6.11,45.0,22000.0,20000.0,E,21.3,13.4,13.2,3.2,1034.5,1017.9,7.2,0.0,2012,January
607,2012-02-01,15.75,5.0,1023.2,3.1,404.0,398.18,45.0,22000.0,20000.0,E,21.4,11.0,8.4,1.7,1036.0,1018.0,13.4,1.0,2012,February
608,2012-03-01,20.9,10.3,1022.0,4.1,328.0,497.45,45.0,22000.0,20000.0,E,32.8,16.1,17.4,6.1,1030.9,1007.0,7.7,1.0,2012,March
609,2012-04-01,18.5,11.9,1016.7,3.6,1087.0,133.17,45.0,22000.0,20000.0,W,23.6,14.7,17.0,8.3,1023.8,1011.2,8.7,0.0,2012,April
610,2012-05-01,22.5,16.0,1016.7,3.6,444.0,991.45,45.0,22000.0,20000.0,W,33.7,17.5,21.3,10.2,1022.9,1011.0,9.8,0.0,2012,May
611,2012-06-01,25.5,19.6,1016.8,4.6,217.0,1.0,45.0,22000.0,20000.0,NNE,43.1,21.3,27.7,16.1,1021.3,1011.0,8.7,0.0,2012,June
612,2012-07-01,27.0,20.1,1015.15,4.6,126.0,991.9,45.0,22000.0,20000.0,NNE,41.7,22.3,26.5,16.8,1019.5,1011.7,8.2,0.0,2012,July
613,2012-08-01,29.5,20.8,1015.4,4.6,83.0,,45.0,22000.0,20000.0,NNE,42.4,22.3,30.0,18.2,1020.4,1011.9,8.2,1.5,2012,August
